BLANK,Approved Points,Amplitude,Amplitude STD,Position,Position STD,Sigma,Sigma STD,FWHM,R^2,SNR
,Point 1,190.448249312316,79.64263861646982,1087.2041210379975,13.681545573896669,17.601875389708297,19.910394823935786,41.3644071658145,0.5796677108738463,5.003153079874742
,Point 4,146.1311862734566,0.0,1088.0491663616183,0.0,20.0,0.0,47.0,0.6956406328182476,3.6389653182147423
,Point 6,223.93935940652332,15.33628521416444,1086.0943386430781,1.602368381894148,15.553553790415542,2.2977082631090537,36.55085140747652,0.3404096853664198,6.029089312385055
,Point 7,259.2568372411796,16.28667169187769,1089.1687792750643,2.4488990047504315,17.153197719687864,3.037736223157149,40.310014641266484,0.7857271146497661,7.069558633936567
,Point 10,214.3412949905789,3.9709553491239564,1090.2419858986564,1.3980618388732657,22.38790701644754,1.872204002309693,52.611581488651716,0.5629035684937465,5.6409933017300276
,Point 22,208.73018347698374,16.321493054466387,1084.8736835831398,1.3303746586840894,13.408272212579417,1.787068480028571,31.509439699561632,0.9529886083612625,4.9798245264575245
,Point 24,321.6315082278331,26.297294466846676,1094.3860419284956,3.8641101131513618,13.600846227349685,3.2707913504259656,31.96198863427176,0.9222993526763635,9.280980253783943
,Point 25,128.05455432259112,0.0,1090.4094290956173,0.0,17.0,0.0,39.95,0.6200192407675962,3.4057898683530774
,Point 27,320.0,0.0,1085.0,0.0,14.0,0.0,32.9,0.3433709541909201,8.366092944127985
,Point 29,309.77131122892786,0.0,1095.0,0.0,19.0,0.0,44.65,0.6919823793268093,7.2209205676579495
,Point 42,265.26292367119214,34.27547277876213,1086.3253407886066,1.59011955350091,10.25772102557462,1.8105897555617623,24.105644410100357,0.9593362479859715,6.690714825031098
,Point 49,274.04765623411754,0.0,1085.0,0.0,19.0,0.0,44.65,0.19718534980933233,6.479689169094176
,Point 55,220.0,0.0,1090.0,0.0,19.0,0.0,44.65,0.6285425359299817,6.2445609286144474
,Point 69,358.9819044518589,0.0,1090.0,0.0,15.0,0.0,35.25,0.6864920638623745,10.357901234629615
,Point 71,245.40596578642302,51.00901319539759,1084.5149399150193,3.643363099911227,13.834864491795383,5.061421665096735,32.51193155571915,0.785648834068141,5.776485864977307
,Point 72,260.7522958155147,0.032229387459499,1081.747987946793,0.002463164933467849,15.892114366346213,0.004098940061694508,37.3464687609136,0.8288419441428219,7.09303190241032
,Point 73,258.9333390891806,11.126170903446496,1079.0104933744146,0.5321582551137812,10.583768465281658,0.6067696851547282,24.871855893411897,0.9926141745112382,7.422482852278707
,Point 84,200.37725296088743,46.901045991006434,1095.9626373050914,13.554375667245269,14.812948356232342,10.35304412496695,34.810428637146,0.7260069000636598,4.607881078393447
,Point 85,232.22458225230872,99.83128586074507,1094.5103246879266,15.74443017575944,11.136063630640859,13.949377688868951,26.16974953200602,0.843598257566973,5.758537628773019
,Point 87,256.84114003935434,24.62765315599673,1081.4679095084769,1.036595923514686,9.475580504585816,1.1114518863591998,22.26761418577667,0.9698027391208845,6.442691236155093
,Point 91,306.9833850348561,3.8210517727820923,1086.737756322872,0.29500833840528484,15.184388138784453,0.4024027548097436,35.68331212614346,0.7526361664498069,6.619484486787025
,Point 92,208.12175281606113,27.676782250932497,1092.8619576194803,9.022042235185204,18.47951881985536,8.857862529256108,43.4268692266601,0.7165006557674372,5.295017898341926
,Point 98,243.28177758231612,13.667474945503468,1094.4935953456447,2.3128816570578095,12.176412920877814,1.989529975379432,28.614570364062864,0.6715598546785825,5.3461686754576165
