BLANK,Denied Points,Amplitude,Amplitude STD,Position,Position STD,Sigma,Sigma STD,FWHM,R^2,SNR
,Point 1,123.39368336362291,260925424.32466006,1082.4112681268693,556326.315525378,2.2935876824310317,1107106.918579778,5.389931053712925,-inf,3.241602320772161
,Point 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 3,76.86014788510083,0.9153940569620508,1092.111675990317,0.5272600153072341,15.29251940250388,0.5155307346604582,35.93742059588412,-0.09094418101832336,1.6882687917142942
,Point 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 5,40.23409519315524,18.463522708817127,1084.530356934149,5.352742540243185,10.04743369390559,5.9222753304470315,23.61146918067814,0.6408729375317909,1.0848729723313788
,Point 6,122.41905938129528,1.4815816194832214,1072.9262859782853,0.09028535603147808,7.400810656608436,0.13087365407181806,17.391905043029826,0.9999952472735899,3.2958719025722942
,Point 7,161.52861684610718,6.808268891044842,1082.8036464657466,0.5004615801547485,10.336270765796412,0.5575688091257762,24.29023629962157,0.9923294210746338,4.404651541706175
,Point 8,158.22478306286865,71.4553977409233,1081.838911817657,7.346494753156102,13.663447837131006,10.394622688704397,32.109102417257866,0.5414489644538745,4.213464281799337
,Point 10,124.79492240537053,24.380706022321167,1085.3884381555254,3.188878047289476,12.83123016171436,4.106487096728075,30.15339088002875,-1.173930592819652,3.2843289549480223
,Point 11,203.8175045569446,51.75449367034005,1083.185031483921,3.5602424069206684,11.982233441861172,4.42637362089656,28.158248588373755,0.6939507356211744,5.841487773146598
,Point 12,116.8491871999318,31.674163090718604,1082.392568694068,4.3255945749596165,13.43029248532211,6.006022365912237,31.561187340506958,-0.12810464180965364,2.8320596783370107
,Point 13,106.39872022152474,39.605137211524394,1084.7867724430848,11.890083076092674,19.81290214145127,22.682972617708153,46.56032003241049,-0.16009147218483633,3.0990343632170805
,Point 14,81.0638646869067,11.823735800469272,1076.6058824568481,1.9765943068677618,10.807800367974313,2.311618769317718,25.398330864739634,0.7938860081376286,1.9896877030210822
,Point 15,145.50057213131603,110.30253100999322,1091.6005877053408,2.783702324581259,6.291387027954763,7.049406033621105,14.784759515693693,0.9946982774208595,4.07592781709968
,Point 16,108.62068746217258,23.934479350771234,1080.710539147411,1.1049431940532424,6.095432962989308,1.7118268689103837,14.324267463024873,0.948667650679399,2.8429233013857984
,Point 17,742.3033476553402,545811251.9615688,1091.686937484921,72349.97507443263,2.4677870319840145,477147.78773523757,5.799299525162434,-inf,18.91462020051864
,Point 19,101.68864254404448,10.953468718431553,1076.8925961560417,1.0647309081926772,5.787369842929813,0.6753739215377828,13.600319130885062,0.9999294566211433,2.686926753631251
