BLANK,Denied Points,Amplitude,Amplitude STD,Position,Position STD,Sigma,Sigma STD,FWHM,R^2,SNR
,Point 0,302.04581711170437,60.32725812249422,1078.6843079936455,20.56019680113763,23.810926915312795,16.82287607637006,55.955678250985066,-0.028637276181334048,7.934640247342212
,Point 1,312.1861676338371,534.0546038893829,1165.3755606850175,216.11329573466693,71.65380121669074,93.93524132796368,168.38643285922325,-3.632346866018821,8.201257778590238
,Point 2,163.1587092905004,18.009062731923322,1087.9615503169991,5.591660362429408,21.060952866880626,8.70584962590592,49.493239237169476,-0.08463987978276077,4.248033913133917
,Point 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 4,155.26206064885497,27.91216800435025,1077.63161216132,14.046334854940731,29.78342464672084,35.49624144282481,69.99104791979397,-1.034957222708234,3.866342759159296
,Point 5,121.40948908571565,21.286109039894075,1076.7723082406014,5.498016829462999,17.527543703958294,8.16251296101389,41.189727704301994,-0.8926473201736593,3.2736879669177212
,Point 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 10,508.77458509541185,450614559.24648637,1091.4176755712717,35929.92369903366,2.391169881675129,521485.1034304086,5.6192492219365535,-inf,13.38983244801166
,Point 11,76.3501201419983,40.38035608068886,1083.0108037883076,17.445436507006978,21.631766323323237,40.001227168553854,50.83465085980961,0.35490620655464,2.188223696768642
,Point 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 13,95.76870095666013,44.52816222973359,1078.0317423552226,12.231595130827406,17.01509581738588,19.297836857295742,39.98547517085682,0.005507116570831694,2.7894179043453264
,Point 14,260.4513095349335,42.25364331554406,1081.7136888196353,9.61762990775533,30.655264545104306,32.87827749762425,72.03987168099512,-1.35198396413751,6.392697533221559
,Point 15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 17,132.59326190432301,14.41608710892183,1079.1468437545539,3.352025860937556,19.668579532695535,6.46154388188357,46.221161901834506,0.08253910321213609,3.37860687007522
,Point 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 20,181.4224373466789,17.65240079993392,1071.717936814871,4.499191903712059,15.812782689499109,4.472785729869737,37.16003932032291,-0.2717595792216476,5.982498705562857
,Point 21,729.1966306323063,543.135787378037,1002.9849264939506,39.352558293687025,44.45929887502259,11.526970502629975,104.4793523563031,0.49949438347176245,17.81030516253507
,Point 22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 23,222.43650388211566,39.58261361281048,1077.889856988894,2.4405604550460707,11.252377250923526,2.8971106951519086,26.44308653967029,0.8177524934628331,6.135924207780518
,Point 24,67.46299194872987,12.57188779556925,1077.7973033402548,1.8397468130377665,8.28304700894565,1.8145361426935658,19.465160471022276,0.9652851533268959,1.9467082052602336
,Point 25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 27,114.49521753953911,46.269098614534194,1091.4446190010494,11.801258603770215,12.951905244807332,12.086048829731054,30.43697732529723,0.648641642086575,2.9933675987310524
,Point 29,121.15107212404854,22.53457279338776,1089.3668343531697,1.7164926915025944,7.986796931784267,1.9686351943592657,18.768972789693027,0.9933520746174456,2.8240906655421063
,Point 30,97.14902385739714,2.0895884727559992,1083.792952751875,0.6409381640535458,19.86490758162178,1.298696386164127,46.68253281681118,0.16329069745337876,2.594974822152466
,Point 31,130.74316772513959,18.146493475093322,1080.2497833665702,2.167286936557792,13.043648660624402,2.9047468217332417,30.652574352467347,-0.104273687018277,3.1827527722418987
,Point 33,161.29733642993529,10.358269006037673,1081.1049853444156,2.9231470631870646,26.305714302873906,8.397759302064275,61.81842861175368,-2.374660540994568,4.181753195903862
,Point 34,110.8772590101268,33.42110020903584,1079.121013991222,15.091353024212532,25.746628861609143,37.92470602758707,60.504577824781485,-0.6103832748864912,3.425496748205128
,Point 35,241.8803289977637,84.68909924351831,1078.1928823591156,3.1404596644320155,6.839679081586444,2.634114875059376,16.073245841728145,0.9812340084607518,5.495603669079671
,Point 36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 38,105.71430581499932,3.7512362705357836,1087.3911200830019,1.6963994004923288,21.187022734887226,2.788452241113842,49.78950342698498,-2.821317045156413,2.687992408443976
,Point 39,130.93000416059155,13.65252634872063,1076.4774109517875,2.683163445199844,15.524838792215595,3.615769363225967,36.48337116170665,-0.4575666056972125,3.105011207954113
,Point 40,217.35247295546225,25.65394584681533,1075.6396551198363,4.699879627664555,18.57247685980489,6.661102126423931,43.6453206205415,-2.321300477800365,6.519100803084312
,Point 41,129.70197796030806,24.59112278691174,1091.9320946324583,54.270584209765524,40.6252613538729,104.09706039268403,95.46936418160132,-0.5431280418886872,3.536297429379508
,Point 42,115.95501491471609,44.120518150915956,1097.5178956067264,74.36439051787377,33.937682608793274,82.63642102701372,79.7535541306642,0.20075132220196867,2.9247281398747855
,Point 43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 44,181.21480588573135,4.278585506849934,1074.4100631222789,6.778758771256894,46.41489671741511,18.737814943379938,109.07500728592551,-0.5004452761574687,3.8815916379430675
,Point 45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 46,165.37641428366575,27.73954249671442,1083.8233264252035,1.9838543769919117,10.238761911945636,2.2076256655180195,24.061090493072246,0.9073481498082101,4.6923064455289145
,Point 47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 50,1039.4278781399087,19671.423895333824,1207.3296764739348,852.6523808637324,52.30244573677068,182.66592586241157,122.9107474814111,-198.3196233357312,26.58230157463042
,Point 51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 52,79.33030326162024,44.56563951968939,1086.7712345070481,6.742810433294194,4.960281458293497,3.5425808651583766,11.656661426989718,0.9999328835347983,1.9935871736977568
,Point 53,152.26886401415177,6.4180258182769725,1074.6515742769484,3.1343871685514997,23.937298912178807,4.909353114185687,56.2526524436202,-4.201535520859124,3.889491042573651
,Point 54,141.78916667169253,291.49052091073827,1032.3369263075435,680.912831108941,88.49674780028396,612.2099320236724,207.9673573306673,-0.3301516730560945,2.9935549050613575
,Point 55,206.24035223084164,25.99879362160526,1085.1058114837303,1.1414086182968095,7.438569543063777,1.063777679367542,17.480638426199878,0.9890269295464823,5.854002024747251
,Point 56,170.57341324323255,10.702735654517214,1097.8751931642826,12.060495413637994,34.01116345710988,13.15225869804336,79.92623412420822,-2.16346040377736,4.848607686984816
,Point 58,94.91410209649918,20.87614341063766,1079.6163517808366,14.426310830445091,30.524291844334158,44.767508126882475,71.73208583418527,-0.4289390235454218,2.806293488819958
