Point,Height,Mean,Sigma,FWHM,R^2,SNR
35.0,-184.95462737366222,872.7227666120489,-80.94577468523111,-190.22257051029314,,-13.47228219898737
36.0,92.3014967148451,829.5459121398084,0.8969542424282227,2.1078424697063234,-inf,6.7233344133588115
37.0,114.14334893888584,832.5305919573588,2.4598579428709093,5.780666165746637,-inf,8.314317029416136
38.0,41.11692364128826,833.6727098441199,23.61613223099511,55.497910742838506,-0.16675298374737535,2.994998321023529
40.0,-125.3028431215076,835.8373033448498,7.620655285934793,17.908539921946765,0.9973525674448931,-9.127185877095734
41.0,-52.46079506713445,843.6408374527091,11.293077126255918,26.53873124670141,0.07267237111799674,-3.8212973936564745
42.0,271.22021933601104,814.5951866431998,2.6176017234743,6.151364050164606,0.9999999726177855,19.755955202915455
43.0,-20.81128972308329,804.8523118442711,0.14450428389375203,0.3395850671503173,,-1.5159154007421696
44.0,-92.43510595633265,813.3255389265312,92.61002547425184,217.63355986449184,0.04053089549087252,-6.733066645697483
45.0,-223.914445565698,829.6509655174114,0.9408263181246004,2.210941847592811,-inf,-16.31015477648143
46.0,-122.65008521459653,860.8652948967574,-87.35497310683397,-205.28418680105983,,-8.93395630703854
47.0,-63.66850129449704,898.0040777991745,-24.11914531960968,-56.679991501082746,,-4.637678055456983
48.0,-238.48916789569142,845.1630971018454,2.5693894878423076,6.038065296429423,-inf,-17.371792298017237
49.0,36.478764745085,706.9990853838854,122.16830392652403,287.0955142273315,-0.010135663928340977,2.6571501340346577
51.0,0.0,0.0,0.0,0.0,,0.0
52.0,229.08542134242376,824.9387725717208,2.487443739557079,5.845492787959135,-inf,16.686813884163193
53.0,71.98803023280982,819.535255146567,1.2974033760136845,3.048897933632159,-inf,5.2436809612028945
54.0,-71.50458816293133,828.5757138946495,5.4679388126328865,12.849656209687284,0.9996745831604738,-5.2084665516758095
55.0,-104.55745477073376,900.9244755251165,-77.25995184946618,-181.56088684624552,,-7.616070798993017
56.0,184.76666372015578,717.8506451603361,-36.933806204810324,-86.79444458130426,,13.458590736280273
57.0,143.58091389229668,824.8806316404794,2.652284238391753,6.232867960220619,0.9999589803238519,10.4585790461871
58.0,36.0344498365778,828.7657201979061,1.2568097232177462,2.9535028495617035,-inf,2.6247857865315645
59.0,197.60728511655512,907.3596483368665,47.542734792748824,111.72542676295974,-1.1405087236161382,14.393914591212283
60.0,51.567557880283786,825.335846182768,2.561222713973809,6.018873377838451,-inf,3.756233093169579
61.0,70.34574192690292,828.0450394203851,5.283859349476996,12.417069471270942,0.9999318715373491,5.124055019297829
62.0,-159.00356785035729,835.4595271969706,2.455467837539986,5.770349418218967,-inf,-11.581980765466874
63.0,92.99149465324633,804.8386268399017,3.0086167224391605,7.070249297732027,0.9987025864544238,6.773594561346786
64.0,-27.96976883490869,830.0753284860864,-0.9995975096410047,-2.349054147656361,,-2.0373462623514293
65.0,243.40325554181717,843.5546935084292,-2.595859015834428,-6.100268687210906,,17.729739414341136
66.0,-107.00395232419521,864.4040200914679,74.76570292339602,175.69940186998065,0.07954654697314734,-7.794276156206256
67.0,207.2867205544468,733.4661006610775,61.61172032020959,144.78754275249256,-1.502777755464444,15.098974462370311
68.0,29.028617000069435,801.0851845497659,6.340548147406706,14.900288146405758,0.9559602217857786,2.1144738340671987
70.0,320.36446846851175,835.2744050994578,2.624860335322248,6.168421788007284,-inf,23.335672034940345
71.0,0.0,0.0,0.0,0.0,,0.0
72.0,50.7594191423023,804.1004552401635,0.3239626991272626,0.7613123429490671,,3.697367449802764
73.0,28.868317025382453,819.7028839368236,0.7466025178206397,1.7545159168785034,-inf,2.1027974217160197
74.0,-33.81856759979023,828.931119605891,1.6507027544587913,3.87915147297816,-inf,-2.4633786823264137
75.0,64.29405403210805,820.4697922155523,6.54270941216326,15.375367118583663,0.7024410415106486,4.683243949812351
77.0,52.421783701704705,843.5645132702165,12.43617303787964,29.225006639017153,0.2996969340373927,3.818455766326029
78.0,613.855144431105,834.6872753902408,2.1745987150547275,5.11030698037861,,44.713829832265446
79.0,65.0751480481268,847.5234818614728,12.6240580826675,29.666536494268623,0.3122140887369107,4.740139628266966
80.0,415.7567555459749,814.1092776716741,2.473600362662962,5.812960852257961,-inf,30.28414274564075
81.0,-43.31383833218989,830.6310372465875,37.910434398321726,89.08952083605605,0.07984102756190703,-3.1550238099945744
82.0,-280.6622823505419,763.5155623249386,-122.53506904091658,-287.957412246154,,-20.443724626577332
83.0,40.72910804754434,943.748362129434,-66.57303866003465,-156.44664085108144,,2.966749440775021
84.0,0.0,0.0,0.0,0.0,,0.0
85.0,6.391866403336514,829.894382729285,1.2653857376640334,2.9736564835104784,-inf,0.46559001624762025
86.0,-71.7982721448943,831.7393478669178,4.963565019905231,11.664377796777293,0.9987219296103665,-5.2298587900777935
87.0,-44.84687798127636,829.4660709407377,1.0996436360949318,2.58416254482309,-inf,-3.266691969196687
88.0,64.20756196404938,830.2922951330851,-1.1320570491424735,-2.660334065484813,,4.676943780060413
89.0,70.7342566498186,829.2757659070106,1.0438477650719737,2.4530422479191385,-inf,5.152354824822603
90.0,-407.9815687382968,804.9738199714147,-2.5703480074634735,-6.0403178175391625,,-29.717790271467404
91.0,303.5492284271587,824.998548315104,2.5220509916147535,5.926819830294671,-inf,22.11083293630485
92.0,53.992196570130076,832.814990931556,10.63662917565539,24.996078562790167,-3.920778140592896,3.9328462286398183
93.0,153.10031891313628,834.2028650894049,2.398913172250417,5.63744595478848,-inf,11.151982139844822
94.0,176.2396192164926,812.9383837762502,-2.657731074717274,-6.245668025585594,,12.837472186785504
95.0,30.124556781200848,848.5442956513772,-1.1910076682699695,-2.7988680204344285,,2.1943031966203703
96.0,-107.15776896537452,805.5244434218207,-2.504197701119143,-5.884864597629987,,-7.8054803159847586
97.0,58.67905069491946,805.5436055788088,5.495206774502157,12.91373592008007,0.9911293662379004,4.274241425349788
98.0,-239.9332728120284,897.227128124978,43.61410180013652,102.49313923032082,-0.15542304228818504,-17.476982361299793
