BLANK,Denied Points,Amplitude,Amplitude STD,Position,Position STD,Sigma,Sigma STD,FWHM,R^2,SNR
,Point 0,210.37954862027243,301.7311333901842,1052.912731598007,112.04301910207894,30.521577794566696,63.784292122849074,71.72570781723174,-0.7302217760252812,5.526598744728705
,Point 1,577.6044345656504,62857515.618835665,1091.1117605355043,24879.931830830454,2.593239301729986,82928.5440984954,6.094112359065467,-inf,15.17390375695914
,Point 2,112.30395665080763,50.24775983150828,1082.0428688256936,7.110204811840099,13.40722395278165,9.864580836944192,31.506976289036878,-1.6714469053141627,2.9239690513997507
,Point 3,124.5920926314633,7.471683409692142,1063.3575896406128,6.903839067650086,27.73151150491715,5.591577448956839,65.16905203655531,-1.237127146087182,2.7367230934622087
,Point 4,184.42028593782354,115.69462296925232,1078.473378678584,5.999694623215577,4.927594863224763,4.019910908100187,11.579847928578193,0.9997497295287691,4.592442185798397
,Point 5,151.6772600778329,60.26535938374189,1075.5194327868724,7.3659045643632295,12.453549164047578,8.767365538485253,29.26584053551181,0.44741636446145694,4.089828768007489
,Point 6,229.30028034646355,2.06877071061322,1077.3074127605785,0.09540886084105424,5.383615419244657,0.055727237400442095,12.651496235224943,0.9999998397109205,6.173420667217864
,Point 7,360.9645605070095,301600603.9825906,1072.6024863679856,172189.81707275094,2.3271533328802265,457511.62240725744,5.468810332268532,-inf,9.842981008456572
,Point 8,100.79472818872284,5.661575248402156,1093.6608166292065,4.344251864445967,19.281592548142193,4.11808828867938,45.31174248813416,-1.5486018823109795,2.684124312233117
,Point 9,97.45246920371841,12.816840872405429,1087.14816340428,16.120097755628215,34.76388012784543,42.0050246854522,81.69511830043677,-1.3764873830108817,2.4257241536243077
,Point 11,162.28165567488463,26.70965575342628,1078.6108291152616,3.763085892595319,16.092795497583918,5.843894819122922,37.81806941932221,-2.522975908911795,4.651054429753223
,Point 12,270.1878449019451,82.47604294364281,1060.9016929481493,96.40513868919285,52.02875072335168,120.5807162739388,122.26756419987645,-0.05446665733692546,6.548510258905928
,Point 13,149.03002108176483,23.958899691282948,1074.025737739413,4.558276638552266,14.26563276529911,5.161364102104017,33.524236998452906,0.1336131771781549,4.340739771322192
,Point 15,110.85255492260414,28.916142142430957,1090.1457251826716,15.0966420079264,19.70666370116657,18.734895023136094,46.310659697741436,-0.8664286925417666,3.1053280793826223
,Point 16,204.03997968407927,27.353600864103896,1071.9083324569203,5.922575496574669,15.625755679469092,5.949262290576525,36.720525846752366,-0.7293982410858977,5.340327208481025
,Point 17,296.1623244047478,271821661.06616575,1072.9667295722131,341675.59585394594,2.2974340304895793,489551.11388279987,5.398969971650511,-inf,7.546507639380303
,Point 18,104.57204960702589,20.845591129439295,1080.0393539588083,2.953398676603709,12.469267008204463,3.7946916330954594,29.30277746928049,-1.1695529334630197,2.430227130720894
,Point 19,81.36293343721614,4.2808151874973825,1074.2594690880035,5.308348163025291,27.228587954070683,8.911997446737253,63.98718169206611,-0.8326160052041056,2.1498589924797677
,Point 21,64.82603058493105,23.330168050979783,1090.6915003176155,31.95502987256201,23.70039627934043,42.967364526964715,55.69593125645002,-0.8279220256972206,1.5833471229732554
,Point 22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 23,132.86171269112793,46.256466713153735,1074.2024252852837,21.432836725774663,21.181406542947546,29.482085796444206,49.77630537592673,-1.8155994706612484,3.664998257753223
,Point 24,155.29838293108003,3.4681882391802192,1071.516166841135,1.1909680058356056,16.842087202916378,1.1868139210655748,39.57890492685349,-1.9640583346207108,4.4812811822122445
,Point 25,124.32886153918255,37.64798853991086,1079.9993922288768,6.534591569352853,16.325234841079485,10.876209393546743,38.36430187653679,-1.8834807386346277,3.306699860961669
,Point 26,228.20997272545713,39.09518915070297,1077.8598478715091,1.5643499317874252,6.923003516772763,1.291759575054642,16.269058264415992,0.9950460811160087,6.077144991538959
,Point 27,113.55672107833033,34.853865245324485,1069.790840062912,56.43592871934077,31.03398428401576,73.54233562717089,72.92986306743704,-1.1750736487318156,2.9688315092866526
,Point 29,106.45485148499618,12.854863533371361,1078.0024018220968,10.033099921890866,31.49008300259812,27.754552725638273,74.00169505610559,-0.814893777882951,2.481514584308595
,Point 30,94.08696509449162,56.64778444505164,1056.513577742853,85.98514538269599,38.76541823373075,68.30770304364003,91.09873284926726,-0.6044668688649493,2.5131833117678135
,Point 31,787.6316893671667,55.5811395237744,1078.4630706246267,17.67526550941557,57.009372505745965,92.11887191804996,133.97202538850303,-4.473613281339073,19.17375099943291
,Point 32,112.40007987083864,25.63393048439466,1084.8186565836927,3.4052643518882495,12.243742150131995,4.2758022156836795,28.772794052810188,0.7667723935763316,2.868171671992568
,Point 33,116.88449353131986,17.543894946189354,1077.3053516389364,6.851328849220959,22.055132604918462,12.75151689049214,51.82956162155839,-2.177101147050374,3.0303172711628714
,Point 34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 36,62.1655716271282,76.02630989294214,1091.4630701327155,0.23679663392993744,4.396163499703467,4.448270913882077,10.330984224303148,0.9999999998989905,1.6876053086678227
,Point 37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 38,193.81379881616473,19.677077263538447,1072.133457211789,4.811029553239013,16.422494092763177,4.964292424890908,38.592861117993465,-0.9894138267115926,4.928093845512636
,Point 39,187.89141874782143,17.77822549798749,1088.3206103457458,2.6991572278168467,15.402610205016444,3.380648891077813,36.19613398178864,-3.9370897574276427,4.455853834502385
,Point 40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 41,-581.0836256924192,631.9329707310329,1130.6476357166514,199.29403458685493,65.0613904899828,134.67623193905933,152.8942676514596,-0.14455713271459447,-15.843124091904526
