Point,Height,Height STD,Mean,Mean STD,Sigma,Sigma STD,FWHM,R^2,Stowed SNR,Silent SNR
69,292.0403868,104.3484972,1075.016311,6.024072376,14.59449426,6.023450646,34.29706151,0.733764584,3.635615575,3.538472403
