BLANK,Denied Points,Amplitude,Amplitude STD,Position,Position STD,Sigma,Sigma STD,FWHM,R^2,SNR
,Point 76,0,0,0,0,0,0,0,0,0
,Point 77,185.1388122,214.7510621,1037.12432,189.0070271,58.3704536,125.5820442,137.170566,-0.646179678,4.408067168
,Point 78,121.9099357,20.43390047,1082.571334,1.879875701,9.799335071,2.038776232,23.02843742,0.908791134,2.847436452
,Point 80,106.7840731,2986465.994,4215.359408,9045233902,22599.96484,32799105750,53109.91737,-0.057087788,2.815228411
,Point 81,962.7057929,338236039.4,1081.186796,111702.6683,2.365221385,203637.1612,5.558270254,#NAME?,19.57498506
,Point 82,0,0,0,0,0,0,0,0,0
,Point 84,286.4532486,29.34095467,1080.716112,1.955666225,15.26782819,3.087402652,35.87939624,0.468268854,6.587287152
,Point 86,470.6031093,542723379.4,1091.75046,160990.8986,2.525228275,809812.9467,5.934286447,#NAME?,13.12637161
,Point 87,399.06797,352915010.1,1083.385601,591524.3303,2.116994379,403383.0219,4.974936792,#NAME?,10.01035781
,Point 88,643.7215804,69589888.45,1091.316896,11416.51444,2.591870978,80801.36117,6.090896797,0.999999965,17.18948968
,Point 89,72.63331102,6.225703026,1079.628345,0.84056445,8.539960535,0.872952968,20.06890726,0.97958421,1.861680143
,Point 90,117.6377545,30.66692829,1086.319092,6.106372637,15.3970152,8.592690347,36.18298571,0.692483335,2.962594101
,Point 91,732.4445555,629478991.6,1090.830287,265103.4609,2.289449989,452854.9357,5.380207474,#NAME?,15.79370614
,Point 92,187.5064435,38.30097298,1076.390252,3.484871638,3.984828537,1.554629831,9.364347062,#NAME?,4.770524758
,Point 93,1323.565795,inf,1062.677882,inf,2.275764108,inf,5.348045655,,31.4140676
,Point 94,118.5910269,3873.285663,1090.02284,64.24210427,3.750196761,81.42049165,8.812962387,1,3.43418331
,Point 95,154.8818804,547.4125102,1092.884454,56.61043623,8.840707396,66.92168824,20.77566238,-4.005033422,3.488133779
,Point 96,0,0,0,0,0,0,0,0,0
,Point 97,0,0,0,0,0,0,0,0,0
,Point 98,0,0,0,0,0,0,0,0,0
,Point 99,162.5999683,15.23069557,1075.715103,0.929875534,8.423342043,0.934268024,19.7948538,0.98693815,4.416642469
