BLANK,Denied Points,Amplitude,Amplitude STD,Position,Position STD,Sigma,Sigma STD,FWHM,R^2,SNR
,Point 0,95.43104589442474,56.736229098428794,1083.1778434813607,9.659374799108361,13.500001719871126,13.409404167834182,31.725004041697147,-1.5586355485258978,2.5069409165822947
,Point 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 2,66.54851736230395,34.22630167115136,1124.3199060028924,139.70827140959915,73.62747217362816,122.10246016031702,173.02455960802618,-0.41232610399577596,1.7326709671409992
,Point 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 4,238.11787959475924,19.24951839470712,1083.248488387568,2.4210836635452897,20.287473762675393,5.137027399717777,47.67556334228718,-0.3860011019077483,5.929622058023046
,Point 5,214.85522675591056,118.91027421786619,1065.6446103015994,66.1250113446167,26.058555988109994,57.71649103966904,61.23760657205849,-0.7020719214996047,5.793360764113101
,Point 6,177.39753364547732,4.203784525683141,1066.8340944630102,2.931961664066283,25.6427307484434,2.709426750937262,60.260417258842,-0.5987834910347334,4.776049985049032
,Point 7,113.31059571303088,55.350047202667795,1078.123055765029,12.978076098111961,17.186509915508324,20.76251105753424,40.388298301444564,-0.716367166903582,3.089815909056827
,Point 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 9,165.06199453275988,932.4299842547466,1124.5641250076526,356.3550266775556,34.68163439960721,153.8438083468241,81.50184083907695,-1.2690840839201596,4.10861695198834
,Point 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 12,3255.621684386653,288.185314549297,1091.6320234391449,0.2290717683492519,5.932801918177057,0.7315672675156468,13.942084507716084,0.9999970661014725,78.90611069887221
,Point 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 15,124.56026684738245,49.82238382769479,1090.086793265549,17.93182865459162,17.40385433004542,20.93386912181657,40.899057675606734,-0.7489714697432666,3.4893241250653024
,Point 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 18,957.6158856175773,90271.21372764667,1199.382135040768,3750.5273170071896,47.38570670678193,782.1444969511753,111.35641076093755,-116.01484381379458,22.254743163041088
,Point 19,96.47846597191273,19.54305186749959,1087.5816616141958,4.071072292317731,13.332050859801784,5.023233296601275,31.330319520534193,0.8657166293857105,2.54925786089586
,Point 20,82.53672855166332,25.687673748127867,1085.6994818300147,10.704910389900402,19.687517962156935,19.03258219809541,46.2656672110688,0.050894474874827345,2.721691313066011
