BLANK,Denied Points,Amplitude,Amplitude STD,Position,Position STD,Sigma,Sigma STD,FWHM,R^2,SNR
,Point 0,757.146469020994,1178189.9355401527,1965.1339132963737,625977.4893255542,420.74997586390083,149252.23140806876,988.762443280167,-66.54411488351029,19.889978625346185
,Point 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 5,296.5992727854352,171.50228883487205,1099.5211264314878,27.340246668906634,14.026911225212057,16.738363284101858,32.96324137924834,-0.00382764286899806,7.997508906644967
,Point 8,115.46782871774815,1.751603099463634,1086.681947801236,0.20516039600861946,10.897600340013234,0.2404582484259007,25.6093607990311,-0.8366294654592334,3.0748632583420448
,Point 9,307.3972348651543,101213048.49096707,1082.5923043064295,133359.18004048395,2.450015403623125,215287.40036829692,5.7575361985143445,-inf,7.651534162884786
,Point 11,187.5784164917155,109.87790891750082,1082.5043165104908,7.264819233551512,10.781664937665639,8.307762221137681,25.33691260351425,0.40490290036912957,5.376069287201081
,Point 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 14,549.3604927331552,5268.87443488771,1141.0857192500018,529.211966130098,38.913950008815384,182.73130482173812,91.44778252071616,-12.871841550675443,13.483884849784493
,Point 15,227.856242516993,325.61178363869675,1085.0864619817896,12.333432479555249,6.481347634064374,10.399624716020707,15.23116694005128,0.4838578135274797,6.3829686960724565
,Point 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 18,286.39693960666386,202.49522892030552,1090.1739461674401,2.4780387173536833,5.177581202530081,4.244937151157265,12.16731582594569,0.9999999298483913,6.655790102643117
,Point 19,177.90536629441416,5.630566281214372,1094.758277687263,1.537678621208691,13.49322421234866,1.2718548351474757,31.70907689901935,-0.07164850446275017,4.700807055261695
,Point 20,168.1624025249388,5.605742111218713,1074.9904312631895,0.33974376723559,8.556324557470967,0.37685886698577725,20.107362710056773,0.9992436274923325,5.545242199052635
,Point 21,241.9596399866402,inf,1076.1290517783507,inf,0.9095464977531901,inf,2.137434269719997,-inf,5.909757182287593
,Point 23,161.26198846837195,57.84813097402782,1085.936130728772,6.258226325884749,13.150548140329388,8.08917597061574,30.903788129774064,0.09260676363823417,4.448421556572861
,Point 26,108.82578791218957,18.819312628163935,1079.843175556582,1.9966226137063514,10.01138036279703,2.19431515509651,23.526743852573023,0.9074391896966172,2.897989443942777
,Point 28,2646.136066598062,37601.45452555107,1122.7258805746485,205.29063737821616,14.954085345558282,48.24539446460122,35.14210056206196,-2.4293578613806597,75.20658268075718
,Point 30,186.07496863506444,32.04301289630887,1089.946212258286,2.206927710398136,9.568714198068104,2.604419645390632,22.486478365460044,-0.7627205991399661,4.9703006728053305
,Point 31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 32,871.3451386287559,358431389.49544996,1072.6643345716207,100402.76808027754,2.3616278696105053,237040.8465838178,5.549825493584688,-inf,22.23456999332458
,Point 33,318.6543664240723,41.18960893434841,1078.1218479393174,1.180246007466922,6.04300584899937,0.8659159492240505,14.20106374514852,0.9995100793192364,8.261351022131812
,Point 34,163.82622606485444,14.565415384410143,1095.5451154905345,3.862584879345761,10.967868633301535,3.1674618604556697,25.77449128825861,-0.1260772344763268,5.061328262133735
,Point 35,125.1738672120866,55.673976890427355,1100.8185807324617,62.0800699830212,31.538942997041595,54.319630265419114,74.11651604304775,-0.04911497206239046,2.8439930058553653
,Point 36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 38,155.6498481578702,41.10414853527529,1094.0382713693612,12.043461039489475,13.62985808773656,10.421149736665177,32.03016650618092,0.05963791275365482,3.9577009658086393
