Point 0,Point 1,Point 2,Point 3,Point 4,Point 5,Point 6,Point 7,Point 8,Point 9,Point 10,Point 11,Point 12,Point 13,Point 14,Point 15,Point 16,Point 17,Point 18,Point 19,Point 20,Point 21,Point 22,Point 23,Point 24,Point 25,Point 26,Point 27,Point 28,Point 29,Point 30,Point 31,Point 32,Point 33,Point 34,Point 35,Point 36,Point 37,Point 38,Point 39,Point 40,Point 41,Point 42,Point 43,Point 44,Point 45,Point 46,Point 47,Point 48,Point 49,Point 50,Point 51,Point 52,Point 53,Point 54,Point 55,Point 56,Point 57,Point 58,Point 59,Point 60,Point 61,Point 62,Point 63,Point 64,Point 65,Point 66,Point 67,Point 68,Point 69,Point 70,Point 71,Point 72,Point 73,Point 74,Point 75,Point 76,Point 77,Point 78,Point 79,Point 80,Point 81,Point 82,Point 83,Point 84,Point 85,Point 86,Point 87,Point 88,Point 89,Point 90,Point 91,Point 92,Point 93,Point 94,Point 95,Point 96,Point 97,Point 98,Point 99
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1003.0,-102.24890248458809,9.034620241324475,15.074620751006648,-18.15115923985812,82.05898594673684,70.28608547089671,-1.024632129175468,43.27781378267444,-48.59498548874625,-82.10809011342863,0.0,54.60372050927681,-105.27625867523358,-240.5726434803981,-69.86612581066751,60.37912698021023,30.70632414966825,-261.3526780212467,-80.57907085875175,-60.62671423793064,35.15978556271173,-65.21163711525053,48.37922614575507,-67.11129882246148,0.0,-70.24593789550387,68.18324345787809,73.79437346059113,-166.11025407767116,220.51650849503653,77.30984447960483,24.335570815671822,-1146.5211026064587,131.90656187307954,-74.62199953986553,-169.22539130434782,-19.966744186046512,-24.514970992485303,-181.15178431883305,50.4830005749229,213.2910921542081,99.62704220894813,48.85274774715168,20.53176564368274,-195.34763691521636,24.047334515918216,-209.20265620607017,-191.44686681442676,31.390680857978552,-16.414683108689417,-130.8633985581874,-97.09919179102418,-33.250290456431536,-56.07124098545166,-125.8021909014792,-39.63129624708005,-213.25992506209744,96.55397331908851,-174.4767490750084,-110.64666330475713,58.85634941731137,-123.39907066309443,-2.3887984641709443,90.84131978282052,-11.971805454849685,-1030.5090941366034,-114.42409628622066,-90.18966398982708,-75.15201322699863,96.15387845953548,-12.115229937770753,-124.33856769650158,-169.71432254737658,-136.35572175218735,66.11677612460768,86.63419663356781,116.65353260869566,145.47275645789364,-138.38396561501955,97.7943437795063,-94.30292497968765,60.96140133546848,36.3922007932423,-3.8998137689826944,-208.21389596216804,-59.9541852627744,104.43143634732634,123.13379003097204,42.107405590975965,1.3251991109464716,-136.82284591462565,72.00642986938358,93.41856561071906,-21.37707162975989,-70.82587784833768,-101.70093516209477,108.513559480714,76.48073076201787,-24.198324590934
-1678.0,-282.68814216327297,28.10770741745393,-110.54721884071544,174.45280824974748,80.03283814558284,-200.67186721400947,30.73896387526404,216.3890689133722,184.04058334035813,48.8491169029259,-188.14078059944973,-75.60515147438328,194.7610785491821,-63.30859038957846,-120.67785367297115,-245.7536396387504,-127.06065165379968,-134.37971703926448,-107.08534416755164,-113.80804251681718,-47.945162130970544,-196.70395457714912,83.85732531930879,-19.48392546458559,113.39151194981332,-39.51334006622093,85.7789191889434,-70.49014778325123,8.800543262393173,90.411768482965,36.44606954038513,128.3148279371787,-1919.5296647037312,-106.83341374844458,-161.31520488765048,-154.84676328502414,126.45604651162792,50.14425884826539,133.06828601198228,79.65095646265613,65.45440923250831,-123.40167728153804,-201.091543052229,-12.547190115583897,-182.7814146575124,-206.12001013644183,77.01416464728958,-72.65754583921014,-289.4918345791356,21.104592568314963,-14.147394438722962,-159.85842550961297,32.06278008298755,48.91321022135145,158.1513257047167,-246.19441608034575,90.36437502631247,125.52016531481507,-246.67402455432224,-149.13245923684656,37.23564963136025,-137.77566141995982,137.3559116898293,-196.02600584713903,65.84493000167326,-1864.060818745392,-329.11673055521203,-34.41447704874981,-162.23291744240976,63.70194447944226,-150.22885122835734,-124.33856769650158,7.378883589016373,79.33423811036354,147.2033883529001,-154.43487225983827,180.05219163516068,-71.46030141791266,-89.69331104677192,265.07414234971446,90.42746230928952,-44.09973713629635,252.14596263889308,23.398882613896166,161.36576937068023,37.79720375261864,-140.98243906889056,134.92319545946935,-239.4858692986758,214.6822559733284,-90.32964584654896,49.33773898457763,9.341856561071904,-12.024602791739936,-133.6337317893164,46.83595698254364,352.3341499188615,244.20163155591672,-334.743490174587
-1127.0,-112.27330468895948,66.25388176971283,-54.26863470362394,39.32751168635925,-84.08513374789084,23.42869515696557,-106.56174143424867,-10.304241376827248,34.11988342826864,-16.62948660525137,-27.175890531031627,55.65379205753214,102.11797091497657,-40.09544058006636,37.050218232929744,-28.600639095889058,-21.176775275633275,121.68242094106624,51.95229568524783,32.97242353290965,-41.55247384684114,17.104691702360793,136.5369271224643,-2.1648806071761766,-141.73938993726665,-43.90371118468992,56.08621639277069,-69.38873922413794,-30.801901418376104,-140.0279828943482,22.08852699417281,18.8047592666555,-1380.372432316558,-31.613969374539725,-125.10158746389222,-122.77136231884056,96.50593023255814,6.6859011797687184,188.979330554832,155.93637955365074,-54.16916626138619,60.00265042129831,-297.6609281338079,-143.7223595057792,-20.562909148970142,-150.0095629326327,-162.07458530250491,-25.372476324803543,-130.21319467013325,72.69359662419599,38.90533470648815,81.70541748269108,105.68842323651452,-20.2810871649506,-81.47189506000558,74.45879900966555,-171.0898833831516,55.51853465847589,-98.6696098217289,-97.41717095310138,178.9713482281509,59.90246148693905,25.082383873794917,-23.9056104691633,-11.971805454849685,-1476.007906163804,-255.9796793207205,-18.98729768206886,-198.0195904076472,-201.9231447650245,-98.1333624959431,246.2391242616992,-127.9006488762838,78.0946406398891,-119.75868882947807,-148.15703192407247,-86.22217627599244,-34.45407389792218,-123.00796943557292,-45.03686884582527,-158.893969486323,23.34691966039218,269.0423415786127,123.494102684452,-39.040105492906505,-36.49385189908006,52.21571817366317,314.3841447599286,50.00254413928396,-7.951194665678829,-6.641885724010953,-100.00893037414386,140.1278484160786,153.6477023388992,141.65175569667537,-64.23216957605985,-105.83421233304205,114.05021253985122,87.382838800595
-1525.0,-61.14885344666543,123.4731432981012,12.05969660080532,-62.520659603955735,-44.57525162538792,-121.21803146430013,-160.86724428054848,-176.20252754374593,86.85061236286563,-86.26546176474147,-102.43220277081151,-110.25751256680896,32.63564018932241,-8.441145385277128,-24.34728626735383,70.97195627498395,88.94245615765976,-7.406756057282294,-37.10878263231988,30.84517040175419,-116.1338371616842,87.66154497459907,106.43429752066116,209.99341889608917,47.97333197876718,69.14834511588663,82.47972998936865,132.16902709359607,-77.00475354594026,-37.48780644415621,98.293945124069,37.609518533311,-1562.2567998688571,-209.30627999695267,40.603146808456245,-193.55845410628015,11.092635658914729,41.229723941907096,-96.16699661370149,134.62133486646107,451.4097188448849,-4.528501918588551,-29.5388707308359,-204.17700278995613,-135.9436771515248,-50.384891366685785,44.82914061558647,11.53294378400161,-280.19089210269743,93.79818919251096,-195.70562306900095,-23.682729705127848,14.2501244813278,-227.86397932385677,-85.06624337147642,225.77829377124397,-128.9198417042058,-56.7254593249645,-98.6696098217289,146.72709699109097,-182.5747981924761,147.36005525787007,-90.77434163849588,-4.78112209383266,-233.45020636956883,-1576.8313215173282,-590.9945591690366,32.0410648384912,11.928890988412482,-82.93272017134936,-134.47905230925537,-225.5160296456156,-157.41618323234928,28.5107418209119,24.9497268394746,311.38088065398284,257.398555647448,40.83445795309295,-83.2866459720025,-46.32363652713456,-28.42005958291956,-55.77319696649244,445.8044597172182,-25.998758459884627,-46.84812659148781,-144.67205574278168,62.6588618083958,83.83577193598096,-75.00381620892594,5.300796443785886,81.03100583293363,36.00321493469179,-74.73485248857524,-144.29523350087922,-239.20437990287635,-49.51229738154613,2.6793471476719506,-33.54418015877977,-55.118406012683
-1230.0,-30.07320661311414,124.47698999158168,-197.980019196554,97.8145803481243,-174.24871089924366,37.68964003511853,29.714331746088572,-109.22495859436884,39.28956273558208,48.8491169029259,-126.47241362518564,-228.91559751966048,41.0577408833411,15.827147597394616,19.054397948363867,122.8768198193752,-37.05935673235823,-24.33648418821325,24.385771444095923,73.3902330248634,61.79598674658426,174.25404671780058,-65.58072877535687,-86.59522428704706,94.85636095801692,-2.195185559234496,-133.06729771618143,156.40001539408868,1.1000679077991466,-79.38594305821316,-293.7774090224983,-129.42099024698197,-1343.5625007881165,-125.36574062317476,-81.20629361691249,-144.89232850241544,25.51306201550388,-42.344040805201885,-91.6941130502735,-58.33591177546646,-2.2570485942244245,-136.98718303730368,-107.93048920882347,-136.8784376245516,-162.21850550854222,14.886445176520802,6.89679086393638,12.686238162401771,-154.62816867078325,100.83305338194928,-57.7685272914521,-1.1841364852563925,-53.43796680497925,-94.24740506065278,-138.98146804353894,33.626554391461866,-22.89230833999916,-28.966191995726557,-168.46030945173226,-147.92977811396875,-43.24139957190224,103.03223375753517,-95.55193856683778,136.26197967423082,34.718235819064084,-1430.2856596662757,-251.26115988623712,-208.86027450275745,-109.74579709339484,10.817311326697745,-124.78686835903876,134.09061222171738,-238.5839027115294,42.14631399613063,-56.136885388817845,23.85579327590997,-73.54244447069944,178.65075354478165,-75.5986478822792,-27.02212130749516,-55.548298275706415,-134.89331359337706,196.2579399921281,-49.39764107378079,-46.84812659148781,2.6067037070771475,-48.29953931063843,-146.7126008879667,-34.212267042667975,-18.552787553250603,-63.76210295050515,20.00178607482877,26.69101874591973,175.02477396865908,50.78081807994023,-61.55582917705735,-8.038041443015851,-65.74659311120834,205.685759022939
-1446.0,59.143973005791146,-55.21156814142736,-40.19898866935107,-49.41148904183599,138.7911243790487,-65.19289087155637,158.81798002219756,-82.43393101461798,93.05422753164176,-102.89494836999285,203.8191789827372,28.35193180289373,21.05525173504672,106.56946048912374,253.00006164772023,-193.84877609435915,-92.11897244900476,-155.54187720292816,106.02509323519966,-13.8271453525105,143.83548639291163,-56.65929126407013,-88.15770097670924,116.90355278751352,-118.8430269474005,-90.00260792861434,18.695405464256893,-175.12396089901478,-48.40298794316245,158.77188611642632,18.775247945046885,182.51678111753867,-1489.7195818569285,-53.41670687422229,4.389529384697973,-102.86249275362316,-17.748217054263566,-131.4893898687848,73.8025787965616,-90.8694010348612,-335.171716242327,124.53380276118516,-247.67206997393177,88.97098445595854,-413.5429506626217,-91.60889339397416,-183.91442303830345,118.78932097521658,40.69162333441664,-71.5211192592896,-31.831637487126667,-86.44196342371666,-15.437634854771783,-35.79015382050106,43.13217973765001,-66.05216041180009,-392.7838167810382,61.553157990918926,30.08219811638076,-15.634854597411332,-172.96559828760894,45.52587073007368,117.05112474437628,53.78762355561742,28.73233309163924,-1504.144673239206,-608.6890070483491,-212.42039281814536,25.05067107566621,-419.4712947797236,-155.07494320346564,-196.2598960699682,122.98139315027288,7.437584822846582,64.86928978263396,257.3914537663971,-349.960597826087,-206.72444338753303,184.5119541533594,-258.640303943168,46.50555204477746,-32.42627730610025,512.0902540191952,72.79652368767695,-156.16042197162602,-216.35640768740325,-43.07796749327211,95.62517736447828,148.6917759931339,-229.2594461937396,-143.46473163863658,28.00250050476028,56.05113936643144,80.16401861159957,-134.97006910720955,119.09714775561096,-304.1059012607664,-14.759439269863098,-299.790354654349
-1492.0,1.002440220437138,204.7847254700215,225.11433654836597,138.15048977003124,212.7455191211696,-122.2366703841682,112.7095342093015,-97.89029307985884,-5.16967930731343,342.9831612333095,22.9949842954883,50.40343431625552,-183.1806900949064,-190.98091434189504,-68.80754814686952,135.58821497310367,91.0601336852231,64.54458849917428,21.20501864703993,-18.08165161482142,154.48996686646066,10.690432313975496,-55.90488354620585,-53.03957487581633,13.08363599420923,25.244633931196702,26.39351359659797,219.1803032635468,-335.52071187873975,-106.95050662009272,-50.80361208659746,-26.547895435278352,-1541.6865440147285,-95.9320449986033,220.57385158107311,-46.45402898550724,-140.87647286821706,-12.257485496242651,31.31018494399583,-345.5280928239167,94.79604095742584,23.77463507258989,43.1721956835294,-34.2196094061379,94.81785885358454,147.71934059778334,-155.17779443856853,25.372476324803543,-33.71591647708808,-18.75963783850219,34.18953656024716,-104.20401070256254,135.3761825726141,9.544041018800282,101.83986882500696,-21.61707068022548,8.434008335789164,42.24236332710122,205.7622351160444,226.10405110102545,-74.4712992627205,-38.33757535164099,-123.02312090480363,-64.54514826674091,-15.563347091304587,-1386.9081437583638,-653.5149416759407,210.04698060788675,-137.18224636674353,38.4615513838142,157.4979891910198,177.97481258518854,-91.00623093120193,147.5120989864572,-88.57153028013482,293.80292771383864,-48.18298086011343,47.21484200826372,-292.1439274094857,-238.05202104221928,-343.62435677530016,70.04075898117655,198.85738290593116,-357.48292882341366,84.58689523463076,138.15529647508882,-69.1858265801037,-132.30332758646995,-192.11503800882784,-143.12150398221894,-10.627017158417525,-314.694767577306,-120.1095843566388,168.3444390843591,109.57966006723944,-26.763403990024933,44.20922793658718,-110.02491092079764,278.280732795741
-1045.0,8.019521763497105,44.16925451314189,-145.7213339263976,121.0077282657208,-9.117665105192982,68.24880763116057,44.05918155454513,-191.6588896089868,-21.712653090716408,72.75400389797474,-7.316585912200823,-153.31044604527722,40.00497829658876,-22.15800663635246,-11.64435430177792,-48.72701475595913,12.706065165379966,-89.93918069557071,185.54391316159945,-47.86319545099788,-2.130896094709802,-171.04691702360793,-172.01502629601802,1.0824403035880883,-92.67575495898204,4.390371118468992,-161.66027077916257,176.22536945812809,-191.41181595705152,-37.48780644415621,16.566395245629607,-29.866382364688143,-1053.4136287404008,69.76875999898422,-126.19896981006671,-19.90886956521739,0.0,-25.62928785578009,-11.18220890856994,-19.07135577274865,-46.2694961816007,29.435262470825585,196.5471014013312,37.64157034675169,-63.97349513012933,26.33755685076757,101.1529326710669,88.8036671368124,0.0,76.21102871891514,-24.757940267765186,-9.47309188205114,-81.93821576763486,-81.1243486598024,-63.50015350265141,-133.30526919472382,126.51012503683748,54.31160999198729,-18.04931886982845,181.604849554547,-3.6034499643251854,-44.3278215003349,-82.41354701389758,-66.93570931365724,-101.76034636622232,-1025.8196329573695,-897.6983224104529,41.53471367952563,46.52267485480868,-7.211540884465162,-6.057614968885376,-36.57016696955929,152.49692750633838,88.01142040368455,39.91956294315936,67.80067562627046,87.49014945652175,-15.312921732409857,-88.41197803181804,-124.81646508700146,149.85122325539405,-71.33781007342056,397.7147658118623,192.39081260314623,-37.73876864314296,-29.9770926313872,126.62311657113318,5.23973574599881,-93.42580615497792,43.73157066123356,81.03100583293363,17.334881264851603,-101.42587123449498,114.9017600099594,16.036047814717968,-159.24225374064835,-222.3858132567719,-68.43012752391073,-2.688702732326
