BLANK,Denied Points,Amplitude,Amplitude STD,Position,Position STD,Sigma,Sigma STD,FWHM,R^2,SNR
,Point 86,97.8796819,6.489840303,1077.454696,0.220438771,5.659236099,0.526541393,13.29920483,1,2.737791863
,Point 87,291.5234414,inf,1071.418358,inf,1.881594851,inf,4.421747899,#NAME?,7.350026971
,Point 88,67.23556838,15.91751843,1096.311201,5.511474861,12.70507975,6.10848984,29.85693742,0.738445747,1.80443291
,Point 89,0,0,0,0,0,0,0,0,0
,Point 90,361.4302663,1652.450182,1136.946086,300.8704002,38.3044353,124.1974807,90.01542296,-3.787297451,9.137312479
,Point 91,99.1018024,30.76444995,1111.310506,41.70599358,35.35625288,33.30335728,83.08719427,-0.484109585,2.147386863
,Point 92,0,0,0,0,0,0,0,0,0
,Point 93,499.2457959,18910389.13,1087.704341,10963.10561,2.662340292,31283.1646,6.256499685,0.999999985,11.90903851
,Point 94,284.8905094,inf,1071.896375,inf,1.776987457,inf,4.175920523,#NAME?,8.29212972
,Point 95,0,0,0,0,0,0,0,0,0
,Point 96,132.2035158,114.0767858,1063.794487,55.39691746,24.16744191,31.2486613,56.79348849,-0.655836439,3.241774588
,Point 97,142.0611903,64.13261985,1069.785872,28.99029365,19.04102926,18.64492738,44.74641877,0.15405352,3.465881929
,Point 99,0,0,0,0,0,0,0,0,0
