BLANK,Denied Points,Amplitude,Amplitude STD,Position,Position STD,Sigma,Sigma STD,FWHM,R^2,SNR
,Point 0,53.9179958851505,15.937406272587303,1092.5129035077,4.321409395801511,4.425871183268554,2.079740184483546,10.400797280681102,-inf,1.4237296143212936
,Point 1,310.8768927619374,512287071.9162714,1077.7036069023277,771853.3060795261,2.5775948192767695,1241293.9920027086,6.0573478253004085,-inf,8.208185570214777
,Point 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 4,363.46165758330517,92636.46778737521,1301.9193364408525,37104.89390132386,123.65535823194564,10821.951169016978,290.59009184507227,-8.241549513603195,9.096487353006921
,Point 5,42.284023219854156,0.6613502070706809,1080.1023486025938,0.4430218570833593,14.044433432203094,0.4933298595969463,33.00441856567727,-0.06916923391117447,1.1445002458799018
,Point 6,173.09796744073995,5.5913562415483335,1091.7748314605785,0.3497923850638462,9.274816588048644,0.3735288658942815,21.795818981914316,0.9967814286306123,4.683678835153701
,Point 7,80.06005206335361,19.531943600526994,1081.8529417034783,7.833863683137153,16.523273110360343,10.268105269742085,38.829691809346805,0.042805122946106056,2.1853123634425407
,Point 8,150.529655421239,617.3440001730075,1087.7213848521928,3.241473478425537,4.38193167867121,14.88690104482282,10.297539444877343,0.9974242311902232,4.025606025652487
,Point 9,177.24344423387313,45.17564816824989,1078.9791776054294,13.759673145170739,18.08176657996101,15.268986576089816,42.492151462908375,0.41160422595502477,4.434629124982674
,Point 10,948.756641779633,756102774.5224665,1079.4281513575258,328636.8133037717,2.230614472247767,396535.71406501095,5.241944009782253,-inf,25.03277662632273
,Point 11,625.5540511424465,446033355.5232723,1078.571290420196,24089.08142979504,2.4404738032205584,443418.2667463248,5.735113437568312,-inf,17.992527938401825
,Point 12,476.1484161216774,327971249.3561906,1079.555085465466,357096.0720511519,2.3278261348115765,395105.0455991702,5.470391416807205,-inf,11.572012462847576
,Point 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 14,11.739527716723527,inf,1083.2782583441422,inf,1.1585344352808475,inf,2.722555922909992,-inf,0.2894602653482208
,Point 15,187.02836652782455,52.885664801894855,1091.0602849281352,2.4784810612222747,7.299751037694472,2.3658680889237456,17.15441493858201,0.9372063676053246,5.246540804429123
,Point 16,121.94442291553136,34.73465388531387,1100.8418414852408,11.577913376992475,12.019227110544486,9.976991070442363,28.245183709779543,0.44961919370504355,3.206225956194143
