BLANK,Denied Points,Amplitude,Amplitude STD,Position,Position STD,Sigma,Sigma STD,FWHM,R^2,SNR
,Point 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 1,113.43124668410462,41.68458694628357,1078.7583337415836,3.0952903511654486,5.9802276221523964,2.5573000175077567,14.053534912058133,0.9950536265679503,2.979885051455337
,Point 3,251.7073394996816,98096042.77203736,-16282.804612516373,21289797608.00659,21773.894425659706,13386483140.726467,51168.65190030031,-1.9537272409388873,5.528868439831908
,Point 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 5,158.5983161850862,68.61073528348508,1092.5661523251376,22.438311547125565,16.193083703376765,21.507051675777586,38.0537467029354,-0.2072707267182765,4.276448267581212
,Point 6,34.77094950389313,26.509155851519523,1092.6811623441488,27.0686472563495,13.088657415623034,25.703170757130525,30.75834492671413,0.5126544247893512,0.936133605950182
,Point 7,848.1191327676008,458942575.34186715,1080.5836042827211,304148.5012209696,2.2018150926255373,267259.60355351353,5.174265467670013,-inf,23.126980956287106
,Point 8,444.8602369159786,699202887.6255444,1090.7352837062717,565986.3105390691,2.2889116627560346,844844.6618133086,5.378942407476681,-inf,11.84645465997255
,Point 9,91.57674585481791,45.25733842998216,1078.2882431552669,4.646394278550146,5.487321530633984,3.217964275282188,12.895205596989864,0.9985196114784942,2.27946942899904
,Point 10,435.61003264515506,2323223318.513157,1082.0411887008593,499146.1487804608,2.3012885051660166,2785503.032960728,5.408027987140139,,11.464301717621538
,Point 11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 12,108.90382413056938,60.525477594346526,1068.412956338647,27.791048178600583,13.327489008323504,22.30008222966073,31.319599169560234,-1.1306586021187415,2.639488870463197
,Point 13,-136.9025670028447,646185860.0012965,1081.6120647962416,518517.6866156692,2.377075713754422,2758576.0558527526,5.586127927322892,-inf,-3.9875081079087495
,Point 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 17,143.58021533248072,39.80368554857887,1082.7501003772948,14.738833026379947,28.57036555581101,45.962732878966115,67.14035905615587,0.5303910397586475,3.658565261628749
,Point 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 19,177.26779812440304,51.24875828692517,1082.3541162965992,1.476884431541206,6.411466107712666,2.3938960222099466,15.066945353124765,0.7908974795893972,4.68396054290389
,Point 21,235.81448588743518,63.32388381069479,1076.0319523882522,2.4339025781405867,6.587016069155122,1.9331774692796162,15.479487762514538,0.997733177579882,5.7596645115593414
,Point 22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 25,120.06812334089045,12.65686291352108,1083.4885662865422,1.6137490736088251,12.82480266156694,2.1281021619074387,30.13828625468231,-0.6776526569366723,3.1933795728687357
,Point 26,109.8587271578062,55.61509112271632,1079.469860109996,21.563373830343842,23.976723319795774,51.75166104536665,56.34529980152007,0.37615965376883254,2.925496224159674
,Point 27,158.51410617273413,154.46910964319912,1043.2355933746587,84.1290836693235,38.58496706560989,44.070526695737875,90.67467260418324,-0.6060183315779826,4.144199203738953
,Point 28,97.1818710526968,19.11094789335347,1073.038276310244,18.51966834641136,24.50792506392927,25.687003210587854,57.59362390023379,0.3565145798310482,2.762033484465367
,Point 29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 30,134.07552124535945,275.4077725854294,1011.3051108562493,357.7413093283379,77.18000142452672,197.86586765341323,181.3730033476378,-0.40070224950293576,3.5813288500910065
,Point 31,317.2769882319369,102.96798486349817,1076.3744234086853,3.6101977252724953,5.096532539090205,2.048618205982249,11.976851466861982,0.9999977765722489,7.723648060804849
,Point 32,157.2414015230261,59.30651129240694,1092.400463170319,3.199486053957518,7.405564055297551,5.113624184478097,17.403075529949245,0.14456694557397642,4.012411148025882
,Point 34,139.93856158573914,55.978669061707336,1077.5597818666486,43.4726334033749,35.11564755219502,127.6658690027961,82.5217717476583,0.29945491647977773,4.3233309692176904
,Point 35,130.04611156117895,2.8644988792242203,1082.1236812853122,0.2814100419634935,11.094206439285587,0.32843179657617544,26.07138513232113,0.9974508824740154,2.954692061179422
,Point 38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 39,900.5362780855189,204731154.39607677,1091.3047229948952,20620.23651490066,2.3257167998561488,122791.87091750912,5.465434479661949,-inf,21.356260198351347
,Point 40,102.74883840332406,5.736922282918365,1088.63477148211,0.8127973372139935,10.727330617490471,0.9484148565100556,25.209226951102607,0.7133363800416989,3.0817686398642685
,Point 41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 42,200.57659807756593,341.34556880399134,1090.3600679053143,5.532999465611215,5.304123983036165,10.708179879204836,12.464691360134989,0.9999988568337339,5.059134536175729
,Point 44,66.38186832627005,inf,1086.9217889059669,inf,1.010916926691241,inf,2.3756547777244164,-inf,1.4218888117164383
,Point 45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 47,138.82015534573625,10.51108582647472,1080.4253103077513,2.7844592734289026,22.905863768032887,6.729327391137841,53.82877985487729,0.1391361614276344,4.126792158020048
,Point 48,573.0862205893652,25665792.39900035,1082.3642066213954,13396.008621386138,2.5438745749197267,32160.48050136515,5.978105251061358,-inf,13.952882589391566
,Point 51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 54,825.9425075880687,461723041.0070328,1072.4177259985813,68730.2409239125,2.3753718163915325,322799.92583757703,5.582123768520102,-inf,17.437892491560593
,Point 55,84.99342676744548,2.3816613706015164,1089.4531555187248,0.3383234735307631,9.423329617797576,0.39669448210920577,22.144824601824304,0.9826396447221847,2.4124846908229247
,Point 56,164.36655157721012,65.00129451615994,1083.0124780389376,5.0540720071093785,11.057229864699803,5.891334164167509,25.98449018204454,0.5889852400028646,4.67217551849081
,Point 57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 59,279.10476361057187,41.9721295203609,1078.9887242367715,1.280859562724247,6.9911792923787175,1.2043440186197791,16.429271337089986,0.9927083487180813,7.013817424941243
