BLANK,Denied Points,Amplitude,Amplitude STD,Position,Position STD,Sigma,Sigma STD,FWHM,R^2,SNR
,Point 0,137.1846765678723,10.237716334820583,1102.0430689673053,13.779951373539351,38.330866686642935,13.447045150448867,90.0775367136109,-0.036477324307763404,3.603794505161129
,Point 1,106.94053274982892,0.14746062797865409,1083.1599740901029,0.012736339682166182,8.232113378131736,0.013595527934782796,19.34546643860958,0.9999954536466782,2.8093713527045376
,Point 2,118.46504363831355,inf,1069.1635002036344,inf,-0.18423027935646896,inf,-0.4329411564877021,,3.0843803869545914
,Point 3,86.86878219644011,133.6427300900322,1099.6145985433145,65.82019794064055,12.703019258775745,39.45427576626956,29.852095258123,-0.21304068876800786,1.9081130858051008
,Point 4,146.883116929102,21.095842979004896,1073.1336919946057,23.046769227116926,32.233824894989525,40.43435789344814,75.74948850322538,-7.539944251931468,3.6576899289386686
,Point 6,327.4189960180957,578719928.8753973,1091.2785389759872,195634.2063567244,2.394707970505799,1055841.8206403807,5.627563730688628,-inf,8.815057678096771
,Point 7,151.0340805984303,14.427543577418636,1084.568293774106,1.8393471708835818,14.71116013000854,2.6914133382294185,34.57122630552007,0.2922983742527139,4.118480730828367
,Point 8,112.13936645205379,1.2716400153742147,1084.7129883358875,0.2740923407183948,16.881092017490452,0.4515995201371143,39.67056624110256,0.920135555040893,2.986227605959778
,Point 9,296.86252788133754,4149.371733723953,1147.924972831281,1081.8989845314575,49.300990413912984,415.59458067383173,115.85732747269552,-4.8980265911461025,7.389311015633593
,Point 11,131.99571630018667,23.324201067611778,1077.8345034838069,1.6824050947179479,7.821920012920141,1.577075654554737,18.38151203036233,0.9686296204191003,3.783047803236367
,Point 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 13,124.92369736332695,47.10034840075032,1078.259824930136,13.718257321551565,20.644134527451364,26.038936787616013,48.513716139510706,-0.035528503014951474,3.6386042059814288
,Point 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 15,23738.31071482564,2855172.486058826,1341.505738335007,5580.271682458748,77.03104777445522,838.3375775939847,181.02296226996978,-141646.00946480894,664.9846083504749
,Point 16,88.1974220520387,18.280211630890683,1083.8519828138262,2.471720459892193,10.315507328275286,2.7626037518972364,24.241442221446924,0.8658186406843265,2.3083862948411076
,Point 18,194.0216000618699,8.696512885217972,1077.3475497805962,0.5613131312144506,10.39941814632296,0.6429714978679398,24.438632643858956,0.987434614064029,4.509011329395949
,Point 19,283.42661111919483,313450048.0261798,1091.748834653961,148378.52158587438,2.504501004722613,746708.515271711,5.88557736109814,-inf,7.489002951114781
,Point 20,138.18558317418464,17.376480786246866,1083.1797071689577,3.081243765494682,17.95378327940743,5.750089836596956,42.19139070660746,0.053758067068713,4.556741076558696
,Point 21,61.4943090784726,36.76382198465224,1078.9164305685931,10.34853115081678,13.622073318617442,14.118289804610882,32.01187229875099,0.11677902495640669,1.5019712988760545
,Point 22,553.4034110471518,100722595.75558317,1091.5944361946013,9509.148405850174,2.534718585495495,127548.2501517469,5.956588675914413,0.9999999974803826,13.202938997376696
,Point 23,59.13749444807583,9.276880751504072,1086.821177581527,4.4734845267053185,16.718545826597147,6.457000948585024,39.2885826925033,0.5116198543621826,1.631311306545892
,Point 24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
