BLANK,Denied Points,Amplitude,Amplitude STD,Position,Position STD,Sigma,Sigma STD,FWHM,R^2,SNR
,Point 0,167.86561262745263,18.872885351270142,1085.6477131019806,2.3052045088812116,14.685550611378682,3.238710847846288,34.5110439367399,0.2898580223330596,4.40977219560684
,Point 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 3,406.89477152708827,55.85961240687886,1092.5698544345526,1.0526387589862554,7.099789772569043,1.7932606501476662,16.68450596553725,0.745646183031335,8.937632351525366
,Point 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 8,120.39286730540789,15.943036514735027,1082.8286861895733,2.1220990071390657,13.4210889307288,2.937433901305903,31.539558987212683,0.11518383578296065,3.206015115679984
,Point 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 12,592.7894159670865,28923958.583755065,1090.6623578305541,22675.417930262338,2.494018710513536,33717.810439950284,5.86094396970681,-inf,14.367365686787688
,Point 14,244.3178464989975,2.0453955123374787,1080.9014654164112,0.07367302223564455,7.9947411556618055,0.08075634325281465,18.787641715805243,0.9998463813095301,5.996706629830398
,Point 17,1224.9765677396697,332305958.2280023,1091.7606236019055,40390.82268759008,2.5776753525610983,199740.8446630157,6.057537078518581,0.9999999828897141,31.213609108076962
,Point 20,998.7849143810291,886268907.4045801,1082.2727735306296,187855.31835610152,2.3677406731138984,508016.2120513835,5.564190581817662,-inf,32.9354491363281
,Point 21,1071.8530351936822,625673138.0215714,1091.209773939924,83757.6342122526,2.3799569640448603,342814.2452320133,5.592898865505422,-inf,26.179536279035514
,Point 22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 24,394.8510889348756,2899.468948697683,1171.6807514381376,879.4062162133122,72.42411154187184,359.1905795241501,170.19666212339882,-3.5879252367040415,11.393800252286798
,Point 26,125.9835787648448,16.085238559899587,1090.6705817236148,5.980104245941896,17.178958507732332,6.654438091599492,40.37055249317098,-1.090851280784627,3.354894904737546
,Point 27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 32,300.6596494767202,73.68055500831241,1089.0409050092853,1.9688291887806262,6.870470446594589,2.0472512288832023,16.145605549497283,0.9983893557021416,7.672089650926241
,Point 35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 38,323.72836278158985,8606.522686075294,1199.837554155011,4757.13100457373,102.05712346515779,2070.501318357305,239.8342401431208,-2.537177546483102,8.23142501713751
,Point 39,192.95747544907002,16.964428204311364,1085.0782619277306,0.7916049293086261,7.380364356072195,0.7353470995342655,17.34385623676966,0.9952670000345789,4.575995607492891
,Point 44,167.12076534425628,73.2056547797721,1064.81753968184,45.76225270157049,24.760573646179957,36.79558748394127,58.1873480685229,-0.7634224550437125,3.5796995842379356
,Point 45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 50,300.5279668978493,28.26108512639112,1089.6117824029718,0.6500979006066999,6.518897010464908,0.7799009660489314,15.319407974592535,0.9999358628745117,7.685694424499439
,Point 51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 52,208.00318606598137,21.096870477957154,1090.040687703155,0.5969977462672938,6.328687454119535,0.8429457962730528,14.872415517180908,0.9999944138428992,5.227163729122232
,Point 54,189.26580112309577,94.23890367434211,1087.661690736053,9.16228556243767,12.66587021717535,11.105437694474329,29.76479501036207,-0.14032349205280448,3.995915771367073
,Point 55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,Point 56,259.44609248123226,77.0670793364163,1081.3782596764554,4.595984595292657,13.108500529229197,6.229751115317286,30.804976243688614,-0.26483085660539296,7.374844030170599
